,productAsin,country,date,isVerified,ratingScore,reviewTitle,variantAsin,Color,Size
790,B09G9J5JZX,United Arab Emirates,16-01-2022,True,5,Perfect product,B09G9DZFQ7,,
791,B09G9J5JZX,United Arab Emirates,21-06-2023,True,4,Good,B09G9DZFQ7,,
792,B09G9J5JZX,United Arab Emirates,24-10-2023,True,5,Good,B09G9DZFQ7,,
793,B09G9J5JZX,United Arab Emirates,27-04-2022,True,5,Legitimate Apple Product. Sealed and brand new as described,B09G9DZFQ7,,
794,B09G9J5JZX,United Arab Emirates,12-06-2023,True,5,Its good product but the package came little bit dirty and crumpy.,B09G9DZFQ7,,
795,B09G9J5JZX,United Arab Emirates,28-04-2024,True,1,Never pay extra money for fast delivery,B09G9DZFQ7,,
796,B09G9J5JZX,United Arab Emirates,10-07-2023,True,5,,B09G9DZFQ7,,
797,B09G9J5JZX,United Arab Emirates,09-08-2023,True,5,,B09G9DZFQ7,,
798,B09G9J5JZX,United Arab Emirates,02-03-2022,True,4,As usual iPhone is just fine only I dont Iike its  blue,B09G9DZFQ7,,
799,B09G9J5JZX,United Arab Emirates,04-04-2023,True,5,Good - Satisfied,B09G9DZFQ7,,
800,B09G9J5JZX,United Arab Emirates,25-04-2023,True,5,Original and sealed,B09G9DZFQ7,,
801,B09G9J5JZX,United Arab Emirates,18-01-2024,True,5,Good,B09G9J5JZX,,
802,B09G9J5JZX,United Arab Emirates,12-01-2022,True,5,Amazing phone and has FACETIME (Just not in UAE),B09G9J5JZX,,
803,B09G9J5JZX,United Arab Emirates,19-12-2021,True,4,Misleading advertisement,B09G9J5JZX,,
804,B09G9J5JZX,United Arab Emirates,26-11-2021,True,4,As described,B09G9J5JZX,,
805,B09G9J5JZX,United Arab Emirates,27-01-2022,True,4,No face time,B09G9J5JZX,,
806,B09G9J5JZX,United Arab Emirates,30-11-2021,True,4,Great Fone,B09G9J5JZX,,
807,B09G9J5JZX,United Arab Emirates,09-10-2022,True,5,Good,B09G9J5JZX,,
808,B09G9J5JZX,United Arab Emirates,14-11-2021,True,1,NO FACETIME,B09G9J5JZX,,
809,B09G9J5JZX,United Arab Emirates,20-10-2021,True,1,No Facetime is available,B09G9J5JZX,,
810,B09G9J5JZX,United Arab Emirates,21-11-2021,False,5,Good,B09G9J5JZX,,
811,B09G9J5JZX,United Arab Emirates,28-09-2021,True,5,Committed,B09G9DZFQ7,,
812,B09G9J5JZX,United Arab Emirates,14-01-2022,True,1,Issue with mobile calls,B09G9DZFQ7,,
813,B09G9J5JZX,United Arab Emirates,17-10-2021,True,1,Kindly connect me ASAP,B09G9DZFQ7,,
814,B09G9J5JZX,United Arab Emirates,24-01-2022,True,1,Does not have FaceTime,B09G9DZFQ7,,
815,B09G9J5JZX,United Arab Emirates,24-10-2021,True,1,Give some free gifts,B09G9DZFQ7,,
816,B09G9J5JZX,United Arab Emirates,21-10-2022,False,5,Is this USA version ??,B09G9DZFQ7,,
817,B09G9J5JZX,United Arab Emirates,07-04-2022,True,5,its too good,B09G9DZFQ7,,
818,B09G9J5JZX,United Arab Emirates,28-09-2022,True,5,Good device,B09G9DZFQ7,,
819,B09G9J5JZX,United Arab Emirates,15-12-2021,True,5,Met the expections,B09G9DZFQ7,,
820,B09G9J5JZX,United Arab Emirates,28-04-2022,True,5,Legit Ireland Phone with Facetime,B09G9DZFQ7,,
821,B09G9J5JZX,United Arab Emirates,18-07-2022,True,5,As expected,B09G9J5JZX,,
822,B09G9J5JZX,United Arab Emirates,11-01-2022,True,5,Exactly as advertised,B09G9J5JZX,,
823,B09G9J5JZX,United Arab Emirates,10-03-2022,True,1,No time sense by the delivery team - Fraud,B09G9J5JZX,,
824,B09G9J5JZX,United Arab Emirates,09-10-2022,True,5,Good product,B09G9J5JZX,,
825,B09G9J5JZX,United Arab Emirates,02-04-2024,True,5,iPhone 13 midnight,B09G9J5JZX,,
826,B0CHX1W1XY,India,23-08-2024,True,5,Good,B0CHX3TW6X,Pink,128 GB
827,B0CHX1W1XY,India,24-05-2024,True,4,Quality and looks,B0CHX3TW6X,Pink,128 GB
828,B0CHX1W1XY,India,02-08-2024,True,5,very good product,B0CHX3TW6X,Pink,128 GB
829,B0CHX1W1XY,India,31-07-2024,True,5,Abb hum kya bole,B0CHX3TW6X,Pink,128 GB
830,B0CHX1W1XY,India,21-07-2024,True,5,Better than any other iphone,B0CHX3TW6X,Pink,128 GB
831,B0CHX1W1XY,India,12-05-2024,True,4,Iphone 15,B0CHX3TW6X,Pink,128 GB
832,B0CHX1W1XY,India,17-05-2024,True,3,Dispointed,B0CHX3TW6X,Pink,128 GB
833,B0CHX1W1XY,India,19-03-2024,True,4,Almost perfect,B0CHX3TW6X,Pink,128 GB
834,B0CHX1W1XY,India,11-01-2024,True,5,Best iPhone of the year,B0CHX3TW6X,Pink,128 GB
835,B0CHX1W1XY,India,12-11-2023,True,5,Best and must upgrade over older models,B0CHX3TW6X,Pink,128 GB
836,B0CHX1W1XY,India,17-03-2024,True,5,I switched from 13 to 15,B0CHX7NG26,Yellow,128 GB
837,B0CHX1W1XY,India,07-05-2024,True,3,Heat,B0CHX7NG26,Yellow,128 GB
838,B0CHX1W1XY,India,02-02-2024,True,5,The picture Quality,B0CHX7NG26,Yellow,128 GB
839,B0CHX1W1XY,India,25-02-2024,True,5,Recommended,B0CHX7NG26,Yellow,128 GB
840,B0CHX1W1XY,India,19-01-2024,True,5,Good phone,B0CHX7NG26,Yellow,128 GB
841,B0CHX1W1XY,India,22-08-2024,True,1,I phone 15 packaging came with colin spray.colin spray spilled in package,B0CHX7NG26,Yellow,128 GB
842,B0CHX1W1XY,India,23-11-2023,True,1,Totally waste,B0CHX7NG26,Yellow,128 GB
843,B0CHX1W1XY,India,15-10-2023,False,5,Amazing upgrade and the best colour,B0CHX7NG26,Yellow,128 GB
844,B0CHX1W1XY,India,10-10-2023,False,2,Build Quality Isn't Good.,B0CHX7NG26,Yellow,128 GB
845,B0CHX1W1XY,India,31-07-2024,True,5,Great,B0CHX4CRND,Pink,256 GB
846,B0CHX1W1XY,India,20-05-2024,True,4,For sensor,B0CHX4CRND,Pink,256 GB
847,B0CHX1W1XY,India,15-03-2024,True,5,IPHONE 15 is good upgrade from 12.,B0CHX4CRND,Pink,256 GB
848,B0CHX1W1XY,India,28-03-2024,True,4,Nice,B0CHX4CRND,Pink,256 GB
849,B0CHX1W1XY,India,06-03-2024,True,5,Got a brand new phone loved ir,B0CHX4CRND,Pink,256 GB
850,B0CHX1W1XY,India,27-03-2024,True,3,Good phone,B0CHX4CRND,Pink,256 GB
851,B0CHX1W1XY,India,06-03-2024,True,5,It's works very well,B0CHX4CRND,Pink,256 GB
852,B0CHX1W1XY,India,20-03-2024,True,5,Simply awesome go for it,B0CHX4CRND,Pink,256 GB
853,B0CHX1W1XY,India,27-11-2023,True,5,Best Quality,B0CHX4CRND,Pink,256 GB
854,B0CHX1W1XY,India,31-12-2023,True,5,Authentic Product,B0CHX4CRND,Pink,256 GB
855,B0CHX1W1XY,India,26-04-2024,True,4,Good,B0CHX41VNZ,Green,256 GB
856,B0CHX1W1XY,India,03-03-2024,True,5,Good buy,B0CHX41VNZ,Green,256 GB
857,B0CHX1W1XY,India,08-04-2024,True,5,Amazing Phone,B0CHX41VNZ,Green,256 GB
858,B0CHX1W1XY,India,18-11-2023,True,4,Great Upgrade,B0CHX41VNZ,Green,256 GB
859,B0CHX1W1XY,India,29-10-2023,True,5,Best IPhone,B0CHX41VNZ,Green,256 GB
860,B0CHX1W1XY,India,25-10-2023,True,5,,B0CHX41VNZ,Green,256 GB
861,B0CHX1W1XY,India,30-05-2024,True,1,Battery Draining,B0CHX41VNZ,Green,256 GB
862,B0CHX1W1XY,India,02-10-2023,False,5,Super,B0CHX41VNZ,Green,256 GB
863,B0CHX1W1XY,India,02-10-2023,False,5,Incredible,B0CHX41VNZ,Green,256 GB
864,B0CHX1W1XY,India,11-10-2023,False,5,Camerais dam good,B0CHX41VNZ,Green,256 GB
865,B0CHX1W1XY,India,12-09-2024,True,5,Top most,B0CHX6NQMD,Green,128 GB
866,B0CHX1W1XY,India,30-08-2024,True,5,,B0CHX6NQMD,Green,128 GB
867,B0CHX1W1XY,India,26-07-2024,True,5,Security and Design for comfort,B0CHX6NQMD,Green,128 GB
868,B0CHX1W1XY,India,14-05-2024,True,4,iPhone only if you want to show off,B0CHX6NQMD,Green,128 GB
869,B0CHX1W1XY,India,15-04-2024,True,4,Very good product,B0CHX6NQMD,Green,128 GB
870,B0CHX1W1XY,India,03-07-2024,True,5,Good,B0CHX6NQMD,Green,128 GB
871,B0CHX1W1XY,India,12-06-2024,True,5,iPhone 15,B0CHX6NQMD,Green,128 GB
872,B0CHX1W1XY,India,18-05-2024,True,5,Excellent performance,B0CHX6NQMD,Green,128 GB
873,B0CHX1W1XY,India,15-05-2024,True,5,looking awesome,B0CHX6NQMD,Green,128 GB
874,B0CHX1W1XY,India,20-05-2024,True,5,Value for money,B0CHX6NQMD,Green,128 GB
875,B0CHX1W1XY,India,26-05-2024,True,5,Simply Wow,B0CHX8JCXN,Yellow,256 GB
876,B0CHX1W1XY,India,06-12-2023,True,5,Vibrant Elegance: Apple iPhone 15 (256GB) in Yellow,B0CHX8JCXN,Yellow,256 GB
877,B0CHX1W1XY,India,15-10-2023,False,1,Bad,B0CHXB1PT6,Blue,512 GB
878,B0CHX1W1XY,India,06-10-2023,True,5,iPhone 15 A solid upgrade and value for money,B0CHX1W1XY,Black,128 GB
879,B0CHX1W1XY,India,14-09-2024,True,5,Ramandeep,B0CHX1W1XY,Black,128 GB
880,B0CHX1W1XY,India,14-08-2024,True,5,Its an iPhone,B0CHX1W1XY,Black,128 GB
881,B0CHX1W1XY,India,12-07-2024,True,4,No big changes. Disappointed,B0CHX1W1XY,Black,128 GB
882,B0CHX1W1XY,India,17-09-2024,True,5,Good,B0CHX1W1XY,Black,128 GB
883,B0CHX1W1XY,India,07-09-2024,True,5,A pro phone but on bargain,B0CHX1W1XY,Black,128 GB
884,B0CHX1W1XY,India,24-07-2024,True,4,Good,B0CHX1W1XY,Black,128 GB
885,B0CHX1W1XY,India,28-08-2024,True,5,iPhone,B0CHX1W1XY,Black,128 GB
886,B0CHX1W1XY,India,18-08-2024,True,5,amazing,B0CHX1W1XY,Black,128 GB
887,B0CHX1W1XY,India,03-07-2024,True,4,Feedback iPhone,B0CHX1W1XY,Black,128 GB
888,B0CHX1W1XY,India,17-06-2024,True,4,Good product,B0CHX6N27Y,Blue,256 GB
889,B0CHX1W1XY,India,12-07-2024,True,5,Only original phone,B0CHX6N27Y,Blue,256 GB
890,B0CHX1W1XY,India,20-06-2024,True,5,Sb kuch hi important h,B0CHX6N27Y,Blue,256 GB
891,B0CHX1W1XY,India,04-06-2024,True,5,Good,B0CHX6N27Y,Blue,256 GB
892,B0CHX1W1XY,India,02-03-2024,True,4,Good phone But heating issues,B0CHX6N27Y,Blue,256 GB
893,B0CHX1W1XY,India,24-05-2024,True,5,More Better pictures,B0CHX6N27Y,Blue,256 GB
894,B0CHX1W1XY,India,26-12-2023,True,5,Good performance,B0CHX6N27Y,Blue,256 GB
895,B0CHX1W1XY,India,03-08-2024,True,1,Iphone 15 heating issue and amazon not providing doorstep technician and replacement/return option,B0CHX6N27Y,Blue,256 GB
896,B0CHX1W1XY,India,20-11-2023,True,5,It's an iPhone,B0CHX6N27Y,Blue,256 GB
897,B0CHX1W1XY,India,29-02-2024,True,5,Always Good,B0CHX6N27Y,Blue,256 GB
898,B0CHX1W1XY,India,01-09-2024,True,5,Nyc product,B0CHX2WQLX,Black,256 GB
899,B0CHX1W1XY,India,27-08-2024,True,5,"Very nice, very happy with product",B0CHX2WQLX,Black,256 GB
900,B0CHX1W1XY,India,28-05-2024,True,4,This is the Indian version,B0CHX2WQLX,Black,256 GB
901,B0CHX1W1XY,India,30-04-2024,True,5,Superb..very happy with purchase,B0CHX2WQLX,Black,256 GB
902,B0CHX1W1XY,India,13-04-2024,True,4,Overall good,B0CHX2WQLX,Black,256 GB
903,B0CHX1W1XY,India,15-02-2024,True,5,Best for an average user.,B0CHX2WQLX,Black,256 GB
904,B0CHX1W1XY,India,10-03-2024,True,4,Good product,B0CHX2WQLX,Black,256 GB
905,B0CHX1W1XY,India,09-09-2024,True,1,apple still thinks its 2010,B0CHX2WQLX,Black,256 GB
906,B0CHX1W1XY,India,28-04-2024,True,5,Excellent phone,B0CHX2WQLX,Black,256 GB
907,B0CHX1W1XY,India,04-01-2024,True,4,Nice,B0CHX2WQLX,Black,256 GB
908,B0CHX1W1XY,India,29-10-2023,True,3,"Gud product except some lagging issue, some issues for used to large phone user",B0CHX4CRND,Pink,256 GB
909,B0CHX1W1XY,India,13-03-2024,False,4,Works,B0CHX3TW6X,Pink,128 GB
910,B0CHX1W1XY,India,30-04-2024,False,5,Good product,B0CHX3TW6X,Pink,128 GB
911,B0CHX1W1XY,India,18-06-2024,False,1,Missing features,B0CHX3TW6X,Pink,128 GB
912,B0CHX1W1XY,India,01-05-2024,True,5,Excellent Product,B0CHX3TW6X,Pink,128 GB
913,B0CHX1W1XY,India,06-10-2023,False,5,You have to sell your kidneys to buy it..,B0CHX3TW6X,Pink,128 GB
914,B0CHX1W1XY,India,16-09-2024,False,5,Very sleek and amazing phone,B0CHX3TW6X,Pink,128 GB
915,B0CHX1W1XY,India,05-05-2024,True,1,The phone is heating,B0CHX3TW6X,Pink,128 GB
916,B0CHX1W1XY,India,11-06-2024,True,1,Faulty product,B0CHX3TW6X,Pink,128 GB
917,B0CHX1W1XY,India,01-10-2023,True,5,Great Quality,B0CHX3TW6X,Pink,128 GB
918,B0CHX1W1XY,India,23-03-2024,True,1,Heating,B0CHX3TW6X,Pink,128 GB
919,B0CHX1W1XY,India,19-05-2024,True,1,No phone in the package,B0CHX3TW6X,Pink,128 GB
920,B0CHX1W1XY,India,27-04-2024,False,3,Good phone but it has heating issues,B0CHX3TW6X,Pink,128 GB
921,B0CHX1W1XY,India,02-03-2024,True,1,Poor front cam quality,B0CHX3TW6X,Pink,128 GB
922,B0CHX1W1XY,India,11-11-2023,True,1,Worst ! Worst !,B0CHX3TW6X,Pink,128 GB
923,B0CHX1W1XY,India,12-11-2023,True,1,Hiting problem in i phone 15 too much,B0CHX3TW6X,Pink,128 GB
924,B0CHX1W1XY,India,20-05-2024,True,5,The ultimate phone,B0CHX1W1XY,Black,128 GB
925,B0CHX1W1XY,India,10-05-2024,True,5,Perfect,B0CHX1W1XY,Black,128 GB
926,B0CHX1W1XY,India,11-03-2024,True,5,Worth buying,B0CHX1W1XY,Black,128 GB
927,B0CHX1W1XY,India,11-05-2024,True,5,iPhone is always best,B0CHX1W1XY,Black,128 GB
928,B0CHX1W1XY,India,23-12-2023,True,3,First iphone and not up to the mark,B0CHX1W1XY,Black,128 GB
929,B0CHX1W1XY,India,04-08-2024,True,1,Apple has nerfed this!,B0CHX1W1XY,Black,128 GB
930,B0CHX1W1XY,India,07-09-2024,False,4,Super,B0CHX1W1XY,Black,128 GB
931,B0CHX1W1XY,India,04-04-2024,True,5,Geniune product,B0CHX1W1XY,Black,128 GB
932,B0CHX1W1XY,India,23-02-2024,True,5,Worthy,B0CHX1W1XY,Black,128 GB
933,B0CHX1W1XY,India,27-04-2024,True,5,Good,B0CHX1W1XY,Black,128 GB
934,B0CHX1W1XY,India,31-05-2024,True,1,iPhone 15 (jailbroken device),B0CHX2WQLX,Black,256 GB
935,B0CHX1W1XY,India,03-10-2023,True,5,Great product and fast delivery,B0CHX2WQLX,Black,256 GB
936,B0CHX1W1XY,India,04-04-2024,True,1,transfer from android issue,B0CHX2WQLX,Black,256 GB
937,B0CHX1W1XY,India,27-11-2023,True,1,facing Liquid detection popup whenever i charge,B0CHX2WQLX,Black,256 GB
938,B0CHX1W1XY,India,08-01-2024,True,1,iPhone 15 A solid upgrade and value for money,B0CHX2WQLX,Black,256 GB
939,B0CHX1W1XY,India,25-12-2023,True,1,Waste of money,B0CHX2WQLX,Black,256 GB
940,B0CHX1W1XY,India,20-11-2023,True,1,Defective product,B0CHX2WQLX,Black,256 GB
941,B0CHX1W1XY,India,05-02-2024,False,4,Good,B0CHX2WQLX,Black,256 GB
942,B0CHX1W1XY,India,11-07-2024,False,1,Mobile  heats up,B0CHX2WQLX,Black,256 GB
943,B0CHX1W1XY,India,03-10-2023,False,3,60hz screen,B0CHX2WQLX,Black,256 GB
944,B0CHX1W1XY,India,24-07-2024,True,5,Iphone from Apple as usual top in quality and experiance.,B0CHX2F5QT,Blue,128 GB
945,B0CHX1W1XY,India,14-08-2024,True,5,Good product,B0CHX2F5QT,Blue,128 GB
946,B0CHX1W1XY,India,31-07-2024,True,4,Good one,B0CHX2F5QT,Blue,128 GB
947,B0CHX1W1XY,India,07-10-2023,True,5,iPhone XR to iPhone 15,B0CHX2F5QT,Blue,128 GB
948,B0CHX1W1XY,India,22-08-2024,True,4,Good product but costly,B0CHX2F5QT,Blue,128 GB
949,B0CHX1W1XY,India,04-09-2024,True,5,Good,B0CHX2F5QT,Blue,128 GB
950,B0CHX1W1XY,India,25-08-2024,True,5,Apple iphone,B0CHX2F5QT,Blue,128 GB
951,B0CHX1W1XY,India,14-09-2024,True,5,Excellent,B0CHX2F5QT,Blue,128 GB
952,B0CHX1W1XY,India,21-08-2024,True,5,Loved it,B0CHX2F5QT,Blue,128 GB
953,B0CHX1W1XY,India,07-09-2024,True,5,Iphone 15 blue,B0CHX2F5QT,Blue,128 GB
954,B0CHX1W1XY,India,06-08-2024,True,1,Don't buy it on Amazon,B0CHX6N27Y,Blue,256 GB
955,B0CHX1W1XY,India,07-12-2023,True,5,,B0CHX6N27Y,Blue,256 GB
956,B0CHX1W1XY,India,13-10-2023,True,5,Excellent,B0CHX6N27Y,Blue,256 GB
957,B0CHX1W1XY,India,02-09-2024,False,5,iPhone 15 Best phone iPhone series and look so Beautiful,B0CHX6N27Y,Blue,256 GB
958,B0CHX1W1XY,India,31-05-2024,True,1,Not support friendly apps,B0CHX6N27Y,Blue,256 GB
959,B0CHX1W1XY,India,14-06-2024,True,1,Sound quality,B0CHX6N27Y,Blue,256 GB
960,B0CHX1W1XY,India,20-11-2023,True,5,Good supplier and received original best product,B0CHX6N27Y,Blue,256 GB
961,B0CHX1W1XY,India,13-04-2024,True,1,eSIM,B0CHX6N27Y,Blue,256 GB
962,B0CHX1W1XY,India,25-02-2024,True,1,WhatsApp chat a problem,B0CHX6N27Y,Blue,256 GB
963,B0CHX1W1XY,India,12-01-2024,True,1,Bad behaviour,B0CHX6N27Y,Blue,256 GB
964,B0CHX1W1XY,India,22-06-2024,True,5,Good,B0CHX1W1XY,Black,128 GB
965,B0CHX1W1XY,India,21-06-2024,True,5,good one,B0CHX1W1XY,Black,128 GB
966,B0CHX1W1XY,India,14-06-2024,True,5,Nice one,B0CHX1W1XY,Black,128 GB
967,B0CHX1W1XY,India,26-05-2024,True,5,Excellent,B0CHX1W1XY,Black,128 GB
968,B0CHX1W1XY,India,15-05-2024,True,5,Value for money,B0CHX1W1XY,Black,128 GB
969,B0CHX1W1XY,India,02-10-2023,True,5,Best iPhone in this range,B0CHX1W1XY,Black,128 GB
970,B0CHX1W1XY,India,10-05-2024,True,5,Must buy,B0CHX1W1XY,Black,128 GB
971,B0CHX1W1XY,India,06-06-2024,True,5,It's great,B0CHX1W1XY,Black,128 GB
972,B0CHX1W1XY,India,17-05-2024,True,3,Not that much good,B0CHX1W1XY,Black,128 GB
973,B0CHX1W1XY,India,28-05-2024,True,5,Great Device,B0CHX1W1XY,Black,128 GB
974,B0CHX1W1XY,India,03-03-2024,False,5,Genuine device delivered as expected and on time!,B0CHX2WQLX,Black,256 GB
975,B0CHX1W1XY,India,09-11-2023,False,5,Completely original  hassle free and great product,B0CHX2WQLX,Black,256 GB
976,B0CHX1W1XY,India,14-10-2023,False,5,"iPhone 15 Performance, Battery Backup and Fast Charging",B0CHX2WQLX,Black,256 GB
977,B0CHX1W1XY,India,29-01-2024,False,1,Exchange value of 2 year old iPhone 11 12000.,B0CHX2WQLX,Black,256 GB
978,B0CHX1W1XY,India,07-01-2024,False,1,Heating and battery issues,B0CHX2WQLX,Black,256 GB
979,B0CHX1W1XY,India,03-12-2023,True,5,The BEST iPhone EVERRRRRRR! : iPhone 15 review after 2 weeks of continuous use,B0CHX1W1XY,Black,128 GB
980,B0CHX1W1XY,India,06-04-2024,True,4,Heating issues,B0CHX1W1XY,Black,128 GB
981,B0CHX1W1XY,India,24-04-2024,True,4,It fine not that much extraordinary than 13,B0CHX1W1XY,Black,128 GB
982,B0CHX1W1XY,India,23-03-2024,True,5,The device I almost lost within a week.,B0CHX1W1XY,Black,128 GB
983,B0CHX1W1XY,India,01-04-2024,True,4,Unsatisfied with the Heating issue.,B0CHX1W1XY,Black,128 GB
984,B0CHX1W1XY,India,27-03-2024,True,4,For all things,B0CHX1W1XY,Black,128 GB
985,B0CHX1W1XY,India,25-04-2024,True,4,iPhone 15,B0CHX1W1XY,Black,128 GB
986,B0CHX1W1XY,India,01-07-2024,True,5,Good phone but,B0CHX1W1XY,Black,128 GB
987,B0CHX1W1XY,India,20-06-2024,True,5,Wow,B0CHX1W1XY,Black,128 GB
988,B0CHX1W1XY,India,25-06-2024,True,5,Reliable delivery by Amazon,B0CHX1W1XY,Black,128 GB
989,B0CHX1W1XY,India,15-04-2024,True,5,Expensive phone,B0CHX3TW6X,Pink,128 GB
990,B0CHX1W1XY,India,05-03-2024,True,4,Good,B0CHX3TW6X,Pink,128 GB
991,B0CHX1W1XY,India,21-05-2024,True,5,Nice item,B0CHX3TW6X,Pink,128 GB
992,B0CHX1W1XY,India,09-04-2024,True,5,My Honest review,B0CHX3TW6X,Pink,128 GB
993,B0CHX1W1XY,India,31-12-2023,True,4,Upgarde version of 14plus,B0CHX3TW6X,Pink,128 GB
994,B0CHX1W1XY,India,05-02-2024,True,4,Worthy,B0CHX3TW6X,Pink,128 GB
995,B0CHX1W1XY,India,10-09-2024,True,1,See the dust and mud on box,B0CHX3TW6X,Pink,128 GB
996,B0CHX1W1XY,India,30-10-2023,True,4,Good,B0CHX3TW6X,Pink,128 GB
997,B0CHX1W1XY,India,24-10-2023,True,5,Blissed!!,B0CHX3TW6X,Pink,128 GB
998,B0CHX1W1XY,India,26-03-2024,True,2,Not charging within 15 days of buying,B0CHX3TW6X,Pink,128 GB
999,B0CHX1W1XY,India,08-09-2024,True,3,Average quality .,B0CHX1W1XY,Black,128 GB
1000,B0CHX1W1XY,India,02-08-2024,True,5,Best product and nicely delivered by amazon,B0CHX1W1XY,Black,128 GB
1001,B0CHX1W1XY,India,29-07-2024,True,5,Genuine Product,B0CHX1W1XY,Black,128 GB
1002,B0CHX1W1XY,India,20-08-2024,True,3,Expensive,B0CHX1W1XY,Black,128 GB
1003,B0CHX1W1XY,India,01-09-2024,True,5,Good,B0CHX1W1XY,Black,128 GB
1004,B0CHX1W1XY,India,24-05-2024,True,4,Not bad,B0CHX1W1XY,Black,128 GB
1005,B0CHX1W1XY,India,25-07-2024,True,5,Good,B0CHX1W1XY,Black,128 GB
1006,B0CHX1W1XY,India,24-07-2024,True,5,Authentic product and 5 star for secured delivery.,B0CHX1W1XY,Black,128 GB
1007,B0CHX1W1XY,India,25-05-2024,True,4,Good,B0CHX1W1XY,Black,128 GB
1008,B0CHX1W1XY,India,23-05-2024,True,4,Camera quality is good,B0CHX1W1XY,Black,128 GB
1009,B0CHX1W1XY,India,07-01-2024,False,4,I like this phone,B0CHX6N27Y,Blue,256 GB
1010,B0CHX1W1XY,India,29-01-2024,False,2,Most third class iPhone ever... !!!,B0CHX6N27Y,Blue,256 GB
1011,B0CHX1W1XY,India,25-02-2024,False,1,Worst,B0CHX6N27Y,Blue,256 GB
1012,B0CHX1W1XY,India,13-10-2023,False,5,Best phone I ever got!!!,B0CHX6N27Y,Blue,256 GB
1013,B0CHX1W1XY,India,23-10-2023,True,1,Worst experience,B0CHX6NQMD,Green,128 GB
1014,B0CHX1W1XY,India,03-05-2024,False,5,Iphone,B0CHX6NQMD,Green,128 GB
1015,B0CHX1W1XY,India,20-07-2024,False,1,Not worth it,B0CHX6NQMD,Green,128 GB
1016,B0CHX1W1XY,India,12-10-2023,False,4,Well it's better than 14 series have to give it thatl,B0CHX6NQMD,Green,128 GB
1017,B0CHX1W1XY,India,20-02-2024,False,5,good to buy,B0CHX6NQMD,Green,128 GB
1018,B0CHX1W1XY,India,18-02-2024,False,5,Good,B0CHX6NQMD,Green,128 GB
1019,B0CHX1W1XY,India,15-12-2023,False,2,I dnt like this,B0CHX6NQMD,Green,128 GB
1020,B0CHX1W1XY,India,24-07-2024,False,1,Do not buy with exchange,B0CHX6NQMD,Green,128 GB
1021,B0CHX1W1XY,India,23-05-2024,True,1,Don't buy flagship mobiles in Amazon,B0CHX6NQMD,Green,128 GB
1022,B0CHX1W1XY,India,16-11-2023,True,5,Its good,B0CHX6NQMD,Green,128 GB
1023,B0CHX1W1XY,India,05-11-2023,True,5,Vry good,B0CHX6NQMD,Green,128 GB
1024,B0CHX1W1XY,India,15-10-2023,True,5,Fantastic,B0CHX6NQMD,Green,128 GB
1025,B0CHX1W1XY,India,14-10-2023,True,5,Very good phone,B0CHX6NQMD,Green,128 GB
1026,B0CHX1W1XY,India,14-04-2024,True,1,PHONE HEATING WITHIN MINUTES OF USE,B0CHX6NQMD,Green,128 GB
1027,B0CHX1W1XY,India,03-07-2024,True,1,Duplicate iphone,B0CHX6NQMD,Green,128 GB
1028,B0CHX1W1XY,India,15-08-2024,False,2,Battery and camera performance,B0CHX6NQMD,Green,128 GB
1029,B0CHX1W1XY,India,16-06-2024,False,5,Alhamdulillah One More Added By The Mercy Of Allah SWT ,B0CHX6NQMD,Green,128 GB
1030,B0CHX1W1XY,India,19-01-2024,True,1, ,B0CHX6NQMD,Green,128 GB
1031,B0CHX1W1XY,India,02-01-2024,True,5,Excellent Product,B0CHX2WQLX,Black,256 GB
1032,B0CHX1W1XY,India,13-12-2023,True,5,Enjoying iphone15,B0CHX2WQLX,Black,256 GB
1033,B0CHX1W1XY,India,16-12-2023,True,5,Great phone,B0CHX2WQLX,Black,256 GB
1034,B0CHX1W1XY,India,28-11-2023,True,5,Phenomenal Upgrade,B0CHX2WQLX,Black,256 GB
1035,B0CHX1W1XY,India,15-01-2024,True,5,On Time delivery,B0CHX2WQLX,Black,256 GB
1036,B0CHX1W1XY,India,26-11-2023,True,5,Great Phone,B0CHX2WQLX,Black,256 GB
1037,B0CHX1W1XY,India,28-12-2023,True,5,Too good,B0CHX2WQLX,Black,256 GB
1038,B0CHX1W1XY,India,01-10-2023,True,5,Top Classy,B0CHX2WQLX,Black,256 GB
1039,B0CHX1W1XY,India,21-11-2023,True,5,Fast delivery,B0CHX2WQLX,Black,256 GB
1040,B0CHX1W1XY,India,17-10-2023,True,5,Genuine product,B0CHX2WQLX,Black,256 GB
1041,B0CHX1W1XY,India,02-01-2024,True,5,Loved iPhone 15,B0CHX6NQMD,Green,128 GB
1042,B0CHX1W1XY,India,27-05-2024,True,5,Beast,B0CHX6NQMD,Green,128 GB
1043,B0CHX1W1XY,India,03-09-2024,False,4,Very good camera quality but some issues are there,B0CHX6NQMD,Green,128 GB
1044,B0CHX1W1XY,India,26-03-2024,True,3,Just hype,B0CHX6NQMD,Green,128 GB
1045,B0CHX1W1XY,India,04-12-2023,True,5,Iphone Lover,B0CHX6NQMD,Green,128 GB
1046,B0CHX1W1XY,India,17-03-2024,True,5,Nice phone,B0CHX6NQMD,Green,128 GB
1047,B0CHX1W1XY,India,14-09-2024,True,1,Very Poor battery life,B0CHX6NQMD,Green,128 GB
